# This is the header of the file
-10.0	2.061153622438558e-9
-9.7979797979798	4.586807336318846e-9
-9.595959595959595	1.0042014318657882e-8
-9.393939393939394	2.1629245765969075e-8
-9.19191919191919	4.583234895176978e-8
-8.98989898989899	9.554612041842301e-8
-8.787878787878789	1.9595854247180116e-7
-8.585858585858585	3.9538987588793407e-7
-8.383838383838384	7.848688452288553e-7
-8.18181818181818	1.5327765141028553e-6
-7.979797979797979	2.9449015832288483e-6
-7.777777777777779	5.5663810767768556e-6
-7.575757575757575	1.0351070958760025e-5
-7.373737373737374	1.8936854305214254e-5
-7.17171717171717	3.408321790994164e-5
-6.969696969696969	6.0350871492888187e-5
-6.767676767676768	0.0001051324297953889
-6.565656565656567	0.0001801772935565726
-6.363636363636363	0.00030379010055988753
-6.161616161616163	0.0005039151059692044
-5.95959595959596	0.000822339854278753
-5.757575757575758	0.001320247947715771
-5.555555555555555	0.002085306345612765
-5.353535353535355	0.0032403687098679825
-5.151515151515152	0.004953694231995057
-4.949494949494948	0.007450306913358937
-4.747474747474747	0.011023749417723336
-4.545454545454547	0.016047031416947397
-4.3434343434343425	0.022981071523013156
-4.141414141414142	0.03237844944284373
-3.9393939393939403	0.044879914540525805
-3.737373737373737	0.06120095466022798
-3.5353535353535337	0.08210593920865339
-3.333333333333335	0.10836802322189568
-3.1313131313131315	0.14071420151067854
-2.929292929292928	0.17975662737163442
-2.7272727272727266	0.2259134526829862
-2.5252525252525255	0.2793247869560781
-2.3232323232323226	0.3397715885396845
-2.121212121212121	0.406606995675165
-1.9191919191919196	0.4787103678185872
-1.7171717171717162	0.5544737899261541
-1.5151515151515147	0.631828790417876
-1.3131313131313131	0.7083175498496473
-1.1111111111111107	0.7812082024342467
-0.9090909090909092	0.8476484810463211
-0.7070707070707076	0.904846650175885
-0.5050505050505052	0.9502642240019055
-0.30303030303030276	0.9818021446926599
-0.10101010101010033	0.9979614725240097
0.1010101010101021	0.9979614725240097
0.30303030303030276	0.9818021446926599
0.5050505050505052	0.9502642240019055
0.7070707070707076	0.904846650175885
0.9090909090909083	0.8476484810463213
1.1111111111111107	0.7812082024342467
1.3131313131313131	0.7083175498496473
1.5151515151515156	0.6318287904178757
1.7171717171717162	0.5544737899261541
1.9191919191919187	0.47871036781858756
2.121212121212121	0.406606995675165
2.323232323232322	0.33977158853968464
2.525252525252526	0.279324786956078
2.7272727272727266	0.2259134526829862
2.929292929292931	0.17975662737163384
3.1313131313131315	0.14071420151067854
3.333333333333332	0.10836802322189605
3.5353535353535364	0.0821059392086531
3.737373737373737	0.06120095466022798
3.939393939393941	0.04487991454052579
4.141414141414142	0.03237844944284373
4.3434343434343425	0.022981071523013156
4.545454545454547	0.016047031416947397
4.747474747474747	0.011023749417723336
4.94949494949495	0.007450306913358911
5.151515151515152	0.004953694231995057
5.353535353535353	0.003240368709867994
5.555555555555555	0.002085306345612765
5.757575757575758	0.001320247947715771
5.95959595959596	0.000822339854278753
6.161616161616162	0.0005039151059692057
6.363636363636364	0.00030379010055988753
6.565656565656567	0.0001801772935565726
6.767676767676767	0.00010513242979538928
6.96969696969697	6.035087149288797e-5
7.17171717171717	3.408321790994164e-5
7.373737373737374	1.8936854305214254e-5
7.575757575757575	1.0351070958760025e-5
7.777777777777778	5.566381076776875e-6
7.979797979797979	2.9449015832288483e-6
8.18181818181818	1.5327765141028553e-6
8.383838383838384	7.848688452288553e-7
8.585858585858585	3.9538987588793407e-7
8.787878787878789	1.9595854247180116e-7
8.98989898989899	9.554612041842301e-8
9.19191919191919	4.583234895176978e-8
9.393939393939394	2.1629245765969075e-8
9.595959595959595	1.0042014318657882e-8
9.7979797979798	4.586807336318846e-9
10.0	2.061153622438558e-9
