# This is the header of the file
0.81034,0.22350
0.39312,0.68131
0.99453,0.66464
0.24778,0.35242
0.16555,0.45460
0.70053,0.35910
0.66807,0.10538
0.37159,0.41907
0.81777,0.08121
0.55486,0.17452
0.39705,0.75475
0.02905,0.48740
0.71874,0.48111
0.72678,0.66784
0.74849,0.22783
0.89764,0.84021
0.75019,0.32162
0.79706,0.24939
0.77985,0.95716
0.25888,0.86171
0.37601,0.15616
0.40273,0.43479
0.39627,0.07058
0.18511,0.74248
0.60697,0.35105
0.17853,0.20858
0.97507,0.36384
0.33934,0.67880
0.64334,0.61106
0.92944,0.11392
0.61664,0.60389
0.97745,0.39624
0.61848,0.60607
0.34941,0.21303
0.86326,0.10417
0.38806,0.99145
0.14335,0.43102
0.98998,0.93191
0.92545,0.20083
0.18307,0.53254
0.18025,0.90816
0.31534,0.03286
0.66533,0.66365
0.11120,0.86049
0.73541,0.24033
0.48572,0.62969
0.52114,0.34046
0.39943,0.49928
0.30553,0.86210
0.77526,0.87514
