# This is the header of the file
0.15393,0.67653
0.01082,0.58458
0.91563,0.72800
0.63588,0.63797
0.35467,0.80371
0.77962,0.14682
0.90157,0.77116
0.07778,0.06634
0.20217,0.55932
0.59098,0.92869
0.74927,0.64967
0.57284,0.00634
0.25361,0.63609
0.49067,0.17214
0.50697,0.83624
0.27700,0.31568
0.83819,0.89248
0.57198,0.59868
0.03598,0.59814
0.75818,0.68102
0.97602,0.38385
0.32439,0.12984
0.35831,0.49765
0.79886,0.55354
0.24633,0.72432
0.23820,0.43786
0.90748,0.43314
0.12985,0.26367
0.55294,0.16357
0.84000,0.99569
0.56843,0.04501
0.46105,0.90579
0.22695,0.36649
0.16369,0.82444
0.50774,0.70698
0.19476,0.47587
0.08456,0.86668
0.40541,0.69507
0.67363,0.85464
0.69813,0.50171
0.44152,0.50188
0.33904,0.84309
0.63059,0.58312
0.16203,0.32914
0.11368,0.26637
0.09010,0.33290
0.35217,0.67169
0.69760,0.94781
0.56628,0.64570
0.03802,0.65528
