# This is the header of the file
0.91979,0.86630
0.08215,0.48061
0.48305,0.95233
0.94416,0.26010
0.86938,0.78499
0.82502,0.37382
0.02458,0.71128
0.33077,0.56827
0.38768,0.95500
0.86271,0.99339
0.39157,0.38168
0.75817,0.21530
0.25063,0.58093
0.86608,0.92266
0.96715,0.11066
0.87216,0.96518
0.02867,0.84199
0.01507,0.59045
0.36394,0.53940
0.95092,0.90759
0.30915,0.28233
0.85354,0.72910
0.91901,0.13203
0.09263,0.65425
0.08847,0.57908
0.32723,0.42084
0.81920,0.33382
0.42902,0.60671
0.12032,0.10861
0.86594,0.50548
0.28514,0.37071
0.63032,0.04961
0.80022,0.55687
0.03889,0.77840
0.49561,0.03603
0.55188,0.74851
0.40460,0.45556
0.22555,0.94665
0.17102,0.63721
0.42825,0.57682
0.33016,0.15615
0.70379,0.51230
0.25561,0.43405
0.07194,0.50477
0.08238,0.63564
0.64323,0.20330
0.86663,0.66031
0.82952,0.28110
0.17199,0.26505
0.91590,0.36612
